Trial,Initial Temperature,Final Temperature,Alpha,Num Iterations,Num Runs,Offset Increase Rate,Energy,Time
37,150.69312698873188,0.005481756721248377,0.9018994083180814,1458,821,475.45144117307944,-10240.829833984375,1.0271793437004089
38,191.67382346599038,0.0036365701693290564,0.9467011093105963,1620,1627,213.91957420767812,-10316.590537109376,1.2307153725624085
39,194.85483749198795,0.005541741680065315,0.9596397177894518,1090,701,467.29344473232965,-10324.468876953126,0.7769480490684509
40,76.35054731083788,0.0021292104102226426,0.9759220341816268,808,1356,146.7989746676232,-10383.443427734375,0.5975555753707886
41,156.2841475782924,0.0056678417863799775,0.9515962490105592,615,1872,188.5126383114087,-10331.9746484375,0.5168094444274902
42,104.18618831851703,0.009889651616045752,0.9032430548051203,1336,1785,494.90301843808953,-10275.30736328125,1.1460330939292909
43,150.61525450960295,0.0047208993217616926,0.9348483602819226,1648,1839,280.63691440626366,-10297.643349609374,1.3939365029335022
44,72.3387644931029,0.0032175859552013826,0.9248303408512132,690,1067,101.93003652063067,-10333.66349609375,0.48845217943191527
45,53.52133207708393,0.008893104783540544,0.94869316742769,1802,1536,199.0983289400533,-10318.982890625,1.3244842243194581
46,133.38564464459398,0.007819046671285442,0.9284959323906852,1432,1716,168.77436229856002,-10298.7368359375,1.2040342044830323
47,93.69714299766059,0.0007175754084768178,0.9697022229123763,718,1533,491.1222036959358,-10368.251982421874,0.5272385621070862
48,83.3511676818826,0.0029655468487260047,0.982889989622695,578,1471,380.31145735931847,-10404.709814453125,0.4185668087005615
49,102.53092421004672,0.009802375182395023,0.9394342505323625,689,994,198.47859916486553,-10284.13220703125,0.4923071002960205
